Feature,Subject,Correlation,P_Value,Abs_Correlation,N_Samples,P_Corrected,Significant
Question_MS_volitional_verbs_Total,Qwen2.5_32B,-0.04663846419756977,0.012615465199752027,0.04663846419756977,2860,,True
Question_MS_perceptual_verbs_visual_Count,Qwen2.5_32B,0.06925692252444622,0.0002100431534908599,0.06925692252444622,2860,,True
Question_MS_perceptual_verbs_Total,Qwen2.5_32B,0.07380241712955848,7.797510138239129e-05,0.07380241712955848,2860,,True
Question_MS_Verb_Density,Qwen2.5_32B,0.14584591455126425,4.5696363137070236e-15,0.14584591455126425,2860,,True
Question_ToM_mental_state_attribution_Count,Qwen2.5_32B,0.03687167226076394,0.048647588548026026,0.03687167226076394,2860,,False
Question_Discourse_causal_Count,Qwen2.5_32B,-0.10402629978745886,2.462244755247635e-08,0.10402629978745886,2860,,True
Question_Discourse_contrast_Count,Qwen2.5_32B,0.1288300717325225,4.661404792997455e-12,0.1288300717325225,2860,,True
Question_Discourse_temporal_Count,Qwen2.5_32B,-0.10914625265601866,4.857924178282743e-09,0.10914625265601866,2860,,True
Question_Discourse_conditional_Count,Qwen2.5_32B,0.03528603735616553,0.059184071911590884,0.03528603735616553,2860,,False
Question_Max_Dependency_Depth_Enhanced,Qwen2.5_32B,0.13444174990838872,5.219449910471489e-13,0.13444174990838872,2860,,True
Question_Avg_Dependency_Depth_Enhanced,Qwen2.5_32B,0.1303370781793997,2.6129407817467783e-12,0.1303370781793997,2860,,True
Question_Total_Clauses_Enhanced,Qwen2.5_32B,-0.05770706218157466,0.002019578920996457,0.05770706218157466,2860,,True
Question_Avg_Clauses_Per_Sentence,Qwen2.5_32B,-0.05795049737149865,0.0019327016131125462,0.05795049737149865,2860,,True
Question_POS_Diversity,Qwen2.5_32B,0.012074326850942063,0.5186266789674535,0.012074326850942063,2860,,False
Question_Entity_Count_Enhanced,Qwen2.5_32B,0.14484520329267733,7.034113387901522e-15,0.14484520329267733,2860,,True
Question_Entity_Type_Diversity,Qwen2.5_32B,0.043817347820993,0.019108493099393078,0.043817347820993,2860,,True
Question_Concrete_Word_Count,Qwen2.5_32B,-0.12185924258927357,6.216474976384743e-11,0.12185924258927357,2860,,True
Question_Content_Word_Count,Qwen2.5_32B,-0.20764100590769444,3.176629602673279e-29,0.20764100590769444,2860,,True
Question_Function_Word_Count,Qwen2.5_32B,0.19547577584946468,5.0144285739367294e-26,0.19547577584946468,2860,,True
Question_Semantic_Density,Qwen2.5_32B,-0.36727691526455253,4.799204263342213e-92,0.36727691526455253,2860,,True
Question_Question_wh_questions_Count,Qwen2.5_32B,-0.038995053438804106,0.03704237904064345,0.038995053438804106,2860,,False
Question_Question_yes_no_questions_Count,Qwen2.5_32B,-0.08654273785198398,3.571259966691689e-06,0.08654273785198398,2860,,True
Question_Hedging_Count,Qwen2.5_32B,-0.02154416910943653,0.24940740599399494,0.02154416910943653,2860,,False
Question_Temporal_Progression,Qwen2.5_32B,-0.13282071478419014,9.918953533850739e-13,0.13282071478419014,2860,,True
Question_Dialogue_Markers,Qwen2.5_32B,0.05228768878380961,0.005158231964036167,0.05228768878380961,2860,,True
Story_Entity_Density,Qwen2.5_32B,0.12665330212661907,1.0628997127047469e-11,0.12665330212661907,2860,,True
Story_Causal_Depth,Qwen2.5_32B,-0.184940474013784,2.0162676582512414e-23,0.184940474013784,2860,,True
Story_Uncertainty_Level,Qwen2.5_32B,0.05473237399604592,0.0034120923450424796,0.05473237399604592,2860,,True
Story_Temporal_Complexity,Qwen2.5_32B,-0.03416888628261664,0.06769203685948355,0.03416888628261664,2860,,False
Story_Cognitive_Load_Index,Qwen2.5_32B,0.05313677979877142,0.0044766000428520195,0.05313677979877142,2860,,True
Story_Mental_State_Depth,Qwen2.5_32B,0.06380878131884284,0.0006391895710293191,0.06380878131884284,2860,,True
Story_Entity_Switches,Qwen2.5_32B,-0.1072736015097106,8.87302479597331e-09,0.1072736015097106,2860,,True
Story_Emotional_Transitions,Qwen2.5_32B,-0.11260340167213495,1.5555886814735508e-09,0.11260340167213495,2860,,True
Story_Mental_State_Interaction,Qwen2.5_32B,0.014307811530298238,0.44434797847607205,0.014307811530298238,2860,,False
Story_Inference_Chain_Depth,Qwen2.5_32B,-0.23417197534744744,6.326560887039988e-37,0.23417197534744744,2860,,True
Story_Contradiction_Resolution,Qwen2.5_32B,-0.18975262338996354,1.3610997018672771e-24,0.18975262338996354,2860,,True
Story_Perspective_Shifts,Qwen2.5_32B,-0.013068202060708842,0.48480312337935366,0.013068202060708842,2860,,False
Story_Inference_Complexity,Qwen2.5_32B,-0.038310817975163246,0.04049347264137097,0.038310817975163246,2860,,False
Story_Complexity_Gradient,Qwen2.5_32B,-0.12444473659239323,2.4182729458778578e-11,0.12444473659239323,2860,,True
Story_Complexity_Variance,Qwen2.5_32B,-0.017002615634212608,0.36337623398821733,0.017002615634212608,2860,,False
Story_Complexity_Peaks,Qwen2.5_32B,-0.02048043977436516,0.2735565880073462,0.02048043977436516,2860,,False
Story_Working_Memory_Load,Qwen2.5_32B,0.017523406310421735,0.3488635354153143,0.017523406310421735,2860,,False
Story_Attention_Switching_Cost,Qwen2.5_32B,-0.3125298209684502,7.787125139464287e-66,0.3125298209684502,2860,,True
Question_Entity_Density,Qwen2.5_32B,0.02570023477893041,0.1694267378270226,0.02570023477893041,2860,,False
Question_Causal_Depth,Qwen2.5_32B,0.05850387565185504,0.0017478237381907543,0.05850387565185504,2860,,True
Question_Uncertainty_Level,Qwen2.5_32B,-0.05184714705539069,0.005547642261642111,0.05184714705539069,2860,,True
Question_Temporal_Complexity,Qwen2.5_32B,-0.09859011995557836,1.2703834297101226e-07,0.09859011995557836,2860,,True
Question_Cognitive_Load_Index,Qwen2.5_32B,0.015376654451264798,0.4110673798604855,0.015376654451264798,2860,,False
Question_Mental_State_Depth,Qwen2.5_32B,0.1428754819799931,1.629743119046072e-14,0.1428754819799931,2860,,True
Question_Emotional_Transitions,Qwen2.5_32B,0.11977990845489891,1.3096019529410709e-10,0.11977990845489891,2860,,True
Question_Inference_Chain_Depth,Qwen2.5_32B,0.04050181076161005,0.030316011507140906,0.04050181076161005,2860,,True
Question_Contradiction_Resolution,Qwen2.5_32B,0.12694151788592162,9.537679124330679e-12,0.12694151788592162,2860,,True
Question_Complexity_Gradient,Qwen2.5_32B,0.05228460528833805,0.0051608695191963745,0.05228460528833805,2860,,True
Question_Complexity_Variance,Qwen2.5_32B,0.05257466007371627,0.004918027201796995,0.05257466007371627,2860,,True
Question_Attention_Switching_Cost,Qwen2.5_32B,0.021119066596383282,0.2588733387114289,0.021119066596383282,2860,,False
Story_Parse_Max_Depth,Qwen2.5_32B,0.258048370157949,9.869324243345704e-45,0.258048370157949,2860,,True
Story_Parse_Avg_Depth,Qwen2.5_32B,0.33012353205398326,1.1016765011251831e-73,0.33012353205398326,2860,,True
Story_Parse_Total_Depth,Qwen2.5_32B,0.19469039669206112,7.93659861018891e-26,0.19469039669206112,2860,,True
Story_Clause_Count,Qwen2.5_32B,0.13638116898273306,2.396437920479818e-13,0.13638116898273306,2860,,True
Story_Subordinate_Clauses,Qwen2.5_32B,0.16890202308930843,9.531469334351743e-20,0.16890202308930843,2860,,True
Story_Coordinate_Clauses,Qwen2.5_32B,0.06863057340891232,0.00023970168874775454,0.06863057340891232,2860,,True
Story_Yngve_Depth,Qwen2.5_32B,0.19248461645889473,2.8519628468778473e-25,0.19248461645889473,2860,,True
Story_Avg_Arc_Length,Qwen2.5_32B,-0.0926242980209546,6.978680978336191e-07,0.0926242980209546,2860,,True
Story_Max_Arc_Length,Qwen2.5_32B,-0.1136516825519935,1.0938615595608605e-09,0.1136516825519935,2860,,True
Story_Verb_Argument_Complexity,Qwen2.5_32B,0.2672474154365362,5.728380513712404e-48,0.2672474154365362,2860,,True
Story_Predicate_Count,Qwen2.5_32B,-0.010432133405727795,0.5770690542968664,0.010432133405727795,2860,,False
Story_Entity_Relation_Depth,Qwen2.5_32B,0.08602033699714115,4.088961447440769e-06,0.08602033699714115,2860,,True
Story_Semantic_Mental_State_Depth,Qwen2.5_32B,-0.008747683876483163,0.6400552553652368,0.008747683876483163,2860,,False
Story_Causal_Chain_Depth,Qwen2.5_32B,0.011203306478638157,0.5492408082597475,0.011203306478638157,2860,,False
Story_Temporal_Semantic_Complexity,Qwen2.5_32B,-0.0031403388683617743,0.8666862761352742,0.0031403388683617743,2860,,False
Story_Embedding_Variance,Qwen2.5_32B,-0.1854413506053871,1.5281831627822587e-23,0.1854413506053871,2860,,True
Story_Embedding_Std,Qwen2.5_32B,-0.24662990296923953,6.81441407975743e-41,0.24662990296923953,2860,,True
Story_Semantic_Coherence_Avg,Qwen2.5_32B,-0.40217637092799685,1.181887210929654e-111,0.40217637092799685,2860,,True
Story_Semantic_Coherence_Min,Qwen2.5_32B,-0.3924315136168596,6.161648625981562e-106,0.3924315136168596,2860,,True
Story_Embedding_Trajectory_Length,Qwen2.5_32B,-0.05564080716715607,0.002914467842779858,0.05564080716715607,2860,,True
Story_PCA_First_Component,Qwen2.5_32B,-0.41667519582449825,1.601851785593123e-120,0.41667519582449825,2860,,True
Story_PCA_Cumulative_Variance,Qwen2.5_32B,-0.390307708742929,1.0240921216825702e-104,0.390307708742929,2860,,True
Story_Avg_Distance_To_Centroid,Qwen2.5_32B,-0.27248984005584476,7.172929162140803e-50,0.27248984005584476,2860,,True
Story_Max_Distance_To_Centroid,Qwen2.5_32B,-0.2375575760948803,5.564855273097823e-38,0.2375575760948803,2860,,True
Story_Flesch_Reading_Ease.1,Qwen2.5_32B,-0.26115022617797967,8.26893566420312e-46,0.26115022617797967,2860,,True
Story_Flesch_Kincaid_Grade.1,Qwen2.5_32B,0.3487261186906513,1.4442195110616378e-82,0.3487261186906513,2860,,True
Story_Gunning_Fog,Qwen2.5_32B,0.34991202165586244,3.7369801964915305e-83,0.34991202165586244,2860,,True
Story_SMOG_Index,Qwen2.5_32B,0.03220901560689013,0.08503352586090708,0.03220901560689013,2860,,False
Story_Automated_Readability,Qwen2.5_32B,0.35680414400690674,1.288001884757977e-86,0.35680414400690674,2860,,True
Story_Coleman_Liau,Qwen2.5_32B,-0.00852430156824975,0.6486202186862454,0.00852430156824975,2860,,False
Story_Difficult_Words,Qwen2.5_32B,0.0031647545502782454,0.8656595884186823,0.0031647545502782454,2860,,False
Story_Dale_Chall,Qwen2.5_32B,0.16176826470516686,3.1810871275519857e-18,0.16176826470516686,2860,,True
Story_Linsear_Write,Qwen2.5_32B,0.34957581656909575,5.485618049597342e-83,0.34957581656909575,2860,,True
Question_Parse_Max_Depth,Qwen2.5_32B,0.13444174990838872,5.219449910471489e-13,0.13444174990838872,2860,,True
Question_Parse_Avg_Depth,Qwen2.5_32B,0.09595050006095525,2.733449903311189e-07,0.09595050006095525,2860,,True
Question_Parse_Total_Depth,Qwen2.5_32B,0.09039295826528534,1.2858825057420733e-06,0.09039295826528534,2860,,True
Question_Clause_Count,Qwen2.5_32B,-0.0033508995876970924,0.857839697170864,0.0033508995876970924,2860,,False
Question_Subordinate_Clauses,Qwen2.5_32B,-0.05718052239279304,0.002219870800189914,0.05718052239279304,2860,,True
Question_Coordinate_Clauses,Qwen2.5_32B,0.12141763575851383,7.290018152298142e-11,0.12141763575851383,2860,,True
Question_Yngve_Depth,Qwen2.5_32B,-0.03476071486614961,0.06306737704857063,0.03476071486614961,2860,,False
Question_Avg_Arc_Length,Qwen2.5_32B,0.013793918233453127,0.4608808927153623,0.013793918233453127,2860,,False
Question_Max_Arc_Length,Qwen2.5_32B,0.01952311287771838,0.29661542833838284,0.01952311287771838,2860,,False
Question_Verb_Argument_Complexity,Qwen2.5_32B,-0.07224037516398842,0.00011031598518878272,0.07224037516398842,2860,,True
Question_Predicate_Count,Qwen2.5_32B,-0.15984375222013658,7.979218029054022e-18,0.15984375222013658,2860,,True
Question_Entity_Relation_Depth,Qwen2.5_32B,0.07925754625279602,2.2012380049936307e-05,0.07925754625279602,2860,,True
Question_Semantic_Mental_State_Depth,Qwen2.5_32B,0.18538172702979766,1.579509898739715e-23,0.18538172702979766,2860,,True
Question_Temporal_Semantic_Complexity,Qwen2.5_32B,-0.1081438245553976,6.714954491244824e-09,0.1081438245553976,2860,,True
Question_Embedding_Variance,Qwen2.5_32B,0.021415757687129375,0.2522409529108966,0.021415757687129375,2860,,False
Question_Embedding_Std,Qwen2.5_32B,0.02077521518682096,0.26670988747565927,0.02077521518682096,2860,,False
Question_Semantic_Coherence_Avg,Qwen2.5_32B,0.014256350992047043,0.44598816445027195,0.014256350992047043,2860,,False
Question_Semantic_Coherence_Min,Qwen2.5_32B,0.014797723375059031,0.42890645002962235,0.014797723375059031,2860,,False
Question_Embedding_Trajectory_Length,Qwen2.5_32B,0.0200017426290029,0.284929146731316,0.0200017426290029,2860,,False
Question_Avg_Distance_To_Centroid,Qwen2.5_32B,0.021460935775025874,0.25124149946193924,0.021460935775025874,2860,,False
Question_Max_Distance_To_Centroid,Qwen2.5_32B,0.021290959746603094,0.2550161818715738,0.021290959746603094,2860,,False
Question_Flesch_Reading_Ease.1,Qwen2.5_32B,0.14192943113030881,2.4299076270949708e-14,0.14192943113030881,2860,,True
Question_Flesch_Kincaid_Grade.1,Qwen2.5_32B,-0.12357775624805621,3.3262175166269396e-11,0.12357775624805621,2860,,True
Question_Gunning_Fog,Qwen2.5_32B,-0.1243920230202416,2.4657574086570197e-11,0.1243920230202416,2860,,True
Question_SMOG_Index,Qwen2.5_32B,-0.08934205895220815,1.7064347316029875e-06,0.08934205895220815,2860,,True
Question_Automated_Readability,Qwen2.5_32B,-0.11994593336424016,1.234535431435268e-10,0.11994593336424016,2860,,True
Question_Coleman_Liau,Qwen2.5_32B,-0.16880720504169283,9.996632104054095e-20,0.16880720504169283,2860,,True
Question_Difficult_Words,Qwen2.5_32B,-0.10440308605608364,2.1906627447339695e-08,0.10440308605608364,2860,,True
Question_Dale_Chall,Qwen2.5_32B,-0.14169535443953377,2.6812125629158543e-14,0.14169535443953377,2860,,True
Question_Linsear_Write,Qwen2.5_32B,-0.013794219452253734,0.46087110232796685,0.013794219452253734,2860,,False
Story_Dep_Max_Depth,Qwen2.5_32B,0.258048370157949,9.869324243345704e-45,0.258048370157949,2860,,True
Story_Dep_Avg_Depth,Qwen2.5_32B,0.33012353205398326,1.1016765011251831e-73,0.33012353205398326,2860,,True
Story_Dep_Depth_Variance,Qwen2.5_32B,0.29633750081625754,4.554081436900195e-59,0.29633750081625754,2860,,True
Story_Dep_Total_Depth,Qwen2.5_32B,0.19469039669206112,7.93659861018891e-26,0.19469039669206112,2860,,True
Story_Arc_Max_Length,Qwen2.5_32B,-0.1136516825519935,1.0938615595608605e-09,0.1136516825519935,2860,,True
Story_Arc_Avg_Length,Qwen2.5_32B,-0.09262429802095462,6.978680978336191e-07,0.09262429802095462,2860,,True
Story_Arc_Length_Variance,Qwen2.5_32B,-0.1250673739084736,1.9208208191711512e-11,0.1250673739084736,2860,,True
Story_Dep_Label_Diversity,Qwen2.5_32B,-0.12304628838901055,4.0396654946587745e-11,0.12304628838901055,2860,,True
Story_Complex_Dependencies,Qwen2.5_32B,0.13638116898273306,2.396437920479818e-13,0.13638116898273306,2860,,True
Story_Total_Clauses,Qwen2.5_32B,0.13638116898273306,2.396437920479818e-13,0.13638116898273306,2860,,True
Story_Subordinate_Clauses.1,Qwen2.5_32B,0.16890202308930843,9.531469334351743e-20,0.16890202308930843,2860,,True
Story_Coordinate_Clauses.1,Qwen2.5_32B,0.06863057340891232,0.00023970168874775454,0.06863057340891232,2860,,True
Story_Clause_Ratio,Qwen2.5_32B,0.34949803802573753,5.9946305102960405e-83,0.34949803802573753,2860,,True
Story_Yngve_Depth.1,Qwen2.5_32B,0.19248461645889473,2.8519628468778473e-25,0.19248461645889473,2860,,True
Story_POS_Diversity.1,Qwen2.5_32B,-0.10978547772724596,3.945842496496396e-09,0.10978547772724596,2860,,True
Story_Entity_Count.1,Qwen2.5_32B,0.04225389835024911,0.023838869098413575,0.04225389835024911,2860,,True
Story_Entity_Type_Diversity.1,Qwen2.5_32B,-0.048986658694720644,0.008788239405046739,0.048986658694720644,2860,,True
Story_Embedding_Error,Qwen2.5_32B,,,,2133,,False
Story_Attention_Entropy,Qwen2.5_32B,-0.020909736303365883,0.26362487487920855,0.020909736303365883,2860,,False
Story_Attention_Variance,Qwen2.5_32B,0.04075851942872509,0.029281457328109047,0.04075851942872509,2860,,True
Story_Attention_Max,Qwen2.5_32B,0.27132943334585796,1.9073704245739286e-49,0.27132943334585796,2860,,True
Story_Cross_Sentence_Attention,Qwen2.5_32B,-0.21430796150105033,4.806507209882974e-31,0.21430796150105033,2858,,True
Story_Entity_Network_Nodes,Qwen2.5_32B,0.009870912310267599,0.625021046078708,0.009870912310267599,2454,,False
Story_Entity_Network_Edges,Qwen2.5_32B,0.03082923437899721,0.12681094503464768,0.03082923437899721,2454,,False
Story_Entity_Network_Density,Qwen2.5_32B,-0.06709475037749507,0.0008816984492317981,0.06709475037749507,2454,,True
Story_Entity_Network_Clustering,Qwen2.5_32B,0.03398503114345017,0.09234135483794871,0.03398503114345017,2454,,False
Story_Discourse_Network_Nodes,Qwen2.5_32B,0.2631082217012828,4.152791186975441e-35,0.2631082217012828,2133,,True
Story_Discourse_Network_Edges,Qwen2.5_32B,0.20936096149358407,1.484423610472385e-22,0.20936096149358407,2133,,True
Story_Discourse_Network_Density,Qwen2.5_32B,-0.11458916399731577,1.1167740051814049e-07,0.11458916399731577,2133,,True
Story_Discourse_Network_Clustering,Qwen2.5_32B,0.07563529759505638,0.0004720536857637073,0.07563529759505638,2133,,True
Story_Discourse_Avg_Path_Length,Qwen2.5_32B,0.25898828747125324,8.605649461479631e-12,0.25898828747125324,674,,True
Story_Flesch_Reading_Ease.2,Qwen2.5_32B,-0.26115022617797967,8.26893566420312e-46,0.26115022617797967,2860,,True
Story_Flesch_Kincaid_Grade.2,Qwen2.5_32B,0.3487261186906513,1.4442195110616378e-82,0.3487261186906513,2860,,True
Story_Gunning_Fog.1,Qwen2.5_32B,0.34991202165586244,3.7369801964915305e-83,0.34991202165586244,2860,,True
Story_SMOG_Index.1,Qwen2.5_32B,0.03220901560689013,0.08503352586090708,0.03220901560689013,2860,,False
Story_Automated_Readability_Index.1,Qwen2.5_32B,0.35680414400690674,1.288001884757977e-86,0.35680414400690674,2860,,True
Story_Coleman_Liau_Index,Qwen2.5_32B,-0.00852430156824975,0.6486202186862454,0.00852430156824975,2860,,False
Story_Linsear_Write_Formula,Qwen2.5_32B,0.34957581656909575,5.485618049597342e-83,0.34957581656909575,2860,,True
Story_Dale_Chall_Readability,Qwen2.5_32B,0.16176826470516686,3.1810871275519857e-18,0.16176826470516686,2860,,True
Story_Difficult_Words.1,Qwen2.5_32B,0.0031647545502782454,0.8656595884186823,0.0031647545502782454,2860,,False
Story_Text_Standard,Qwen2.5_32B,0.2996267101484444,2.0823178899777143e-60,0.2996267101484444,2860,,True
Story_Reading_Time,Qwen2.5_32B,0.0412196556558347,0.02749918988327028,0.0412196556558347,2860,,True
Story_Syllable_Count,Qwen2.5_32B,0.04315635367332814,0.020997824096029516,0.04315635367332814,2860,,True
Story_Lexicon_Count,Qwen2.5_32B,0.05566159561053029,0.0029038980677087082,0.05566159561053029,2860,,True
Story_Sentence_Count,Qwen2.5_32B,-0.08858255765611678,2.0895798516615697e-06,0.08858255765611678,2860,,True
Story_Composite_Readability,Qwen2.5_32B,-0.06415923972031935,0.000596485515519242,0.06415923972031935,2860,,True
Story_Discourse_Connected_Components,Qwen2.5_32B,0.05237531766094383,0.04547534179576788,0.05237531766094383,1459,,False
Story_Entity_Network_Insufficient,Qwen2.5_32B,,,,406,,False
